Weight (cm-3),Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),Stat. Weight (-),Num coags (-),silica,Number of Si Atoms,Number of O Atoms,Number of OH Atoms,Number of Primaries,Avg. Primary Diameter,Avg. Sintering Level,Avg. Si:O Ratio
24414.1,17.6695,25.301,25.301,1.68062e-11,2.88849e-18,6.35467e-18,1,0.0333333,10,63210,10535,20241,1072,6,9.63596,0.0740421,0.494299
61035.2,13.0229,15.1916,15.1916,6.71285e-12,1.15643e-18,2.54415e-18,1,0.0833333,5,25284,12642,24289,1327,2,10.3043,0,0.49352
14648.4,20.9495,30.5998,30.5998,2.43396e-11,4.81416e-18,1.05912e-17,1,0.02,12,105350,10535,20245,1068.4,10,9.46642,0.190951,0.49429
17033.1,19.9174,29.8389,29.8389,2.28529e-11,4.13711e-18,9.10164e-18,1,0.0232558,2,90601,11325.1,21789.5,1094,8,9.45617,0.0906973,0.494904
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,2,6321,6321,12062,828,1,8.21442,0,0.49038
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,2,6321,6321,12062,828,1,8.21442,0,0.49038
146484,9.72948,9.72948,9.72948,2.97392e-12,4.82246e-19,1.06094e-18,1,0.2,4,10535,10535,20210,1166,1,9.72948,0,0.492842
146484,9.72947,9.72947,9.72947,2.97392e-12,4.82245e-19,1.06094e-18,1,0.2,2,10535,10535,20212,1164,1,9.72947,0,0.492842
91552.7,11.3802,12.5909,12.5909,4.73487e-12,7.717e-19,1.69774e-18,1,0.125,4,16856,8428,16152,952,2,8.75714,0.317949,0.49275
43083.6,14.6306,18.7092,18.7092,9.72438e-12,1.63977e-18,3.60748e-18,1,0.0588235,7,35819,8954.75,17168,1003.5,4,8.69652,0.16638,0.492791
19795.2,18.94,25.1742,25.1742,1.72692e-11,3.55747e-18,7.82644e-18,1,0.027027,10,77959,15591.8,30021.2,1448,5,10.8419,0.163256,0.495462
146484,9.72947,9.72947,9.72947,2.97392e-12,4.82245e-19,1.06094e-18,1,0.2,2,10535,10535,20212,1164,1,9.72947,0,0.492842
25255.9,17.472,24.9844,24.9844,1.63993e-11,2.79272e-18,6.14398e-18,1,0.0344828,9,61103,12220.6,23468,1262.4,5,10.169,0,0.494153
24414.1,17.674,24.6682,24.6682,1.61817e-11,2.89071e-18,6.35956e-18,1,0.0333333,5,63210,10535,20231.7,1109.67,6,9.5366,0.124826,0.493643
20926.3,18.5983,26.8184,26.8184,1.88164e-11,3.36837e-18,7.41042e-18,1,0.0285714,4,73745,12290.8,23643.3,1203.67,6,9.83535,0.0604663,0.494661
91552.7,11.3798,12.5122,12.5122,4.69051e-12,7.71623e-19,1.69757e-18,1,0.125,3,16856,8428,16152,949,2,9.03217,0.357061,0.492837
20926.3,18.6046,27.4752,27.4752,1.95151e-11,3.37179e-18,7.41795e-18,1,0.0285714,6,73745,12290.8,23607,1282.33,6,10.0579,0.0153216,0.493819
40690.1,14.8947,20.2686,20.2686,1.10637e-11,1.7302e-18,3.80644e-18,1,0.0555556,6,37926,9481.5,18254,873.5,4,8.74991,0,0.4957
33291.9,15.9346,20.2245,20.2245,1.14061e-11,2.11848e-18,4.66065e-18,1,0.0454545,6,46354,11588.5,22269,1180.5,4,9.73631,0.18752,0.49419
21541.8,18.4144,25.8916,25.8916,1.77609e-11,3.26944e-18,7.19276e-18,1,0.0294118,7,71638,10234,19690.6,968.571,7,9.34599,0.161411,0.495374
73242.2,12.2579,14.1582,14.1582,5.85961e-12,9.64385e-19,2.12165e-18,1,0.1,4,21070,10535,20213,1159,2,9.6857,0.0576433,0.492935
25255.9,17.4758,24.3573,24.3573,1.57875e-11,2.79455e-18,6.14801e-18,1,0.0344828,8,61103,10183.8,19542.3,1089.33,6,9.30343,0.12767,0.493602
91552.7,11.366,12.4061,12.4061,4.62815e-12,7.68816e-19,1.69139e-18,1,0.125,5,16856,8428,16261,737,2,8.27756,0.403373,0.495823
9765.62,23.975,40.8885,40.8885,4.0219e-11,7.2156e-18,1.58743e-17,1,0.0133333,10,158025,13168.8,25338.8,1268.17,12,10.1336,0.0216564,0.494936
122070,10.3358,10.3358,10.3358,3.35611e-12,5.78135e-19,1.2719e-18,1,0.166667,2,12642,12642,24294,1316,1,10.3358,0,0.493635
18780,19.2764,29.402,29.402,2.19902e-11,3.75041e-18,8.25091e-18,1,0.025641,6,82173,10271.6,19753.5,982.75,8,9.17514,0.0617034,0.495346
15258.8,20.6634,32.1779,32.1779,2.60668e-11,4.61962e-18,1.01632e-17,1,0.0208333,11,101136,11237.3,21601.3,1116.22,9,9.55393,0.0651832,0.494654
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
19274.3,19.1089,28.6546,28.6546,2.10649e-11,3.65346e-18,8.03761e-18,1,0.0263158,8,80066,11438,22023.7,1060,7,9.56998,0.0457231,0.495501
11268,22.8604,34.0779,34.0779,2.98814e-11,6.25531e-18,1.37617e-17,1,0.0153846,11,136955,9782.5,18811.1,963.286,14,9.10695,0.229914,0.494705
17033.1,19.9221,29.3006,29.3006,2.22398e-11,4.14003e-18,9.10806e-18,1,0.0232558,7,90601,11325.1,21773.2,1137.75,8,9.68439,0.121289,0.49431
146484,9.72965,9.72965,9.72965,2.97402e-12,4.8227e-19,1.06099e-18,1,0.2,3,10535,10535,20212,1166,1,9.72965,0,0.492796
18780,19.2888,28.6812,28.6812,2.11933e-11,3.75763e-18,8.26679e-18,1,0.025641,9,82173,11739,22539.7,1237.14,7,9.89459,0.0602692,0.493715
26157.9,17.2646,24.0604,24.0604,1.54057e-11,2.69445e-18,5.9278e-18,1,0.0357143,3,58996,9832.67,18896,977.333,6,8.90199,0.127889,0.494767
48828.1,14.0278,17.9068,17.9068,8.91603e-12,1.44534e-18,3.17976e-18,1,0.0666667,2,31605,10535,20224.7,1116,3,9.21298,0,0.493658
13316.8,21.6194,33.8716,33.8716,2.87956e-11,5.29091e-18,1.164e-17,1,0.0181818,15,115885,9657.08,18564.5,942.833,12,8.84993,0.129863,0.495049
31844.4,16.1787,21.8247,21.8247,1.28838e-11,2.21732e-18,4.87811e-18,1,0.0434783,8,48461,9692.2,18589.6,1060.4,5,8.97584,0.128727,0.493242
56340.1,13.3767,16.0973,16.0973,7.42083e-12,1.25327e-18,2.7572e-18,1,0.0769231,5,27391,9130.33,17508,1002.67,3,8.91949,0.209236,0.493247
29296.9,16.6292,22.6289,22.6289,1.37905e-11,2.40777e-18,5.29709e-18,1,0.04,6,52675,13168.8,25304.5,1350.5,4,10.4263,0,0.494044
122070,10.3404,10.7919,10.7919,3.58153e-12,5.78911e-19,1.2736e-18,1,0.166667,1,12642,6321,12109,724,2,7.7147,0.698983,0.492558
15258.8,20.6709,32.0591,32.0591,2.59273e-11,4.62462e-18,1.01742e-17,1,0.0208333,8,101136,11237.3,21567.6,1191.33,9,9.68229,0.0712342,0.493756
27126.7,17.0535,23.2063,23.2063,1.45032e-11,2.59682e-18,5.71301e-18,1,0.037037,8,56889,14222.2,27364.5,1355.5,4,10.66,0,0.495204
146484,9.72948,9.72948,9.72948,2.97392e-12,4.82246e-19,1.06094e-18,1,0.2,1,10535,10535,20210,1166,1,9.72948,0,0.492842
34877.2,15.6885,20.4573,20.4573,1.15136e-11,2.02182e-18,4.448e-18,1,0.047619,4,44247,11061.8,21274.5,1103,4,9.85433,0.112483,0.494325
146484,9.72948,9.72948,9.72948,2.97392e-12,4.82246e-19,1.06094e-18,1,0.2,4,10535,10535,20210,1166,1,9.72948,0,0.492842
146484,9.72947,9.72947,9.72947,2.97392e-12,4.82245e-19,1.06094e-18,1,0.2,2,10535,10535,20212,1164,1,9.72947,0,0.492842
25255.9,17.4665,23.7683,23.7683,1.52142e-11,2.79009e-18,6.13821e-18,1,0.0344828,10,61103,15275.8,29404.5,1461.5,4,10.8986,0,0.494905
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,2,8428,8428,16132,1004,1,9.03579,0,0.49183
366211,7.18277,7.18277,7.18277,1.62082e-12,1.94033e-19,4.26872e-19,1,0.5,1,4214,4214,8002,632,1,7.18277,0,0.48807
20926.3,18.5959,25.4388,25.4388,1.73821e-11,3.36706e-18,7.40753e-18,1,0.0285714,8,73745,10535,20276,1007.43,7,9.54901,0.21424,0.494986
15258.8,20.6592,28.8372,28.8372,2.21125e-11,4.61678e-18,1.01569e-17,1,0.0208333,10,101136,10113.6,19461.2,963.6,10,9.1302,0.265401,0.495163
20926.3,18.6069,27.4932,27.4932,1.95355e-11,3.37302e-18,7.42065e-18,1,0.0285714,7,73745,12290.8,23596.7,1308,6,10.0814,0.0143313,0.493515
33291.9,15.9378,20.3742,20.3742,1.15341e-11,2.11973e-18,4.6634e-18,1,0.0454545,7,46354,9270.8,17796.8,981.2,5,8.629,0.257851,0.493705
73242.2,12.2541,14.2948,14.2948,5.9437e-12,9.63485e-19,2.11967e-18,1,0.1,4,21070,10535,20231,1107,2,9.27483,0,0.49372
56340.1,13.3634,16.0038,16.0038,7.35266e-12,1.24954e-18,2.74899e-18,1,0.0769231,4,27391,6847.75,13193.5,620.5,4,7.33068,0.359601,0.495711
91552.7,11.3802,12.5343,12.5343,4.70302e-12,7.71698e-19,1.69774e-18,1,0.125,3,16856,8428,16153,951,2,9.03246,0.346149,0.49275
12849.5,21.8831,35.0813,35.0813,3.05363e-11,5.48687e-18,1.20711e-17,1,0.0175439,15,120099,10008.2,19227.8,1011.33,12,9.04376,0.0992041,0.494499
24414.1,17.6565,23.5345,23.5345,1.50717e-11,2.88214e-18,6.34072e-18,1,0.0333333,4,63210,10535,20310,924.667,6,9.24,0.221287,0.496123
36621.1,15.4359,19.679,19.679,1.07751e-11,1.92573e-18,4.23662e-18,1,0.05,6,42140,14046.7,27022,1399.33,3,10.6803,0.00434101,0.49423
21541.8,18.4262,26.6571,26.6571,1.85604e-11,3.27571e-18,7.20655e-18,1,0.0294118,10,71638,11939.7,22936.3,1245.33,6,9.81727,0.0541875,0.493749
146484,9.72947,9.72947,9.72947,2.97392e-12,4.82245e-19,1.06094e-18,1,0.2,2,10535,10535,20212,1164,1,9.72947,0,0.492842
104632,10.8856,11.6712,11.6712,4.13284e-12,6.75393e-19,1.48586e-18,1,0.142857,5,14749,7374.5,14132,840,2,8.4519,0.518926,0.492553
366211,7.18277,7.18277,7.18277,1.62082e-12,1.94033e-19,4.26872e-19,1,0.5,1,4214,4214,8002,632,1,7.18277,0,0.48807
66583.8,12.6501,14.7567,14.7567,6.33405e-12,1.05994e-18,2.33187e-18,1,0.0909091,4,23177,11588.5,22254,1222,2,9.7922,0,0.493632
81380.2,11.8137,13.4613,13.4613,5.33301e-12,8.63301e-19,1.89926e-18,1,0.111111,5,18963,9481.5,18298,762,2,8.51526,0.137922,0.497455
9390.02,24.2935,38.142,38.142,3.64754e-11,7.50707e-18,1.65156e-17,1,0.0128205,16,164346,9667.41,18590.7,954.353,17,8.94918,0.19539,0.494622
13563.4,21.4945,34.7516,34.7516,2.98385e-11,5.19972e-18,1.14394e-17,1,0.0185185,9,113778,11377.8,21848.8,1172,10,9.83872,0.0415764,0.49424
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,1,6321,6321,12062,828,1,8.21442,0,0.49038
18310.5,19.4463,29.5231,29.5231,2.22234e-11,3.85042e-18,8.47092e-18,1,0.025,8,84280,10535,20249.2,1055.5,8,9.27264,0.0691582,0.494491
40690.1,14.8949,19.4066,19.4066,1.03655e-11,1.73025e-18,3.80655e-18,1,0.0555556,5,37926,7585.2,14610,693.2,5,8.05387,0.210988,0.495661
732422,5.71186,5.71186,5.71186,1.02495e-12,9.75734e-20,2.14661e-19,1,1,0,2107,2107,3960,398,1,5.71186,0,0.483479
28170.1,16.8416,23.8813,23.8813,1.50462e-11,2.50121e-18,5.50267e-18,1,0.0384615,5,54782,10956.4,21062,1070.8,5,9.51361,0.0178848,0.49503
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,3,8428,8428,16132,1004,1,9.03579,0,0.49183
33291.9,15.9377,21.8088,21.8088,1.27735e-11,2.1197e-18,4.66333e-18,1,0.0454545,7,46354,9270.8,17791.6,985.6,5,9.02677,0.096153,0.493726
45776.4,14.3341,18.0001,18.0001,9.08333e-12,1.54208e-18,3.39257e-18,1,0.0625,5,33712,11237.3,21575.3,1198,3,9.6912,0.0563129,0.493443
38548.5,15.1735,19.7442,19.7442,1.07362e-11,1.82918e-18,4.02421e-18,1,0.0526316,8,40033,10008.2,19243.5,1001,4,8.8638,0.11822,0.494369
33291.9,15.9337,19.3869,19.3869,1.07046e-11,2.11812e-18,4.65987e-18,1,0.0454545,5,46354,11588.5,22276,1167,4,10.0122,0.311149,0.494327
33291.9,15.9314,21.5239,21.5239,1.25215e-11,2.11718e-18,4.6578e-18,1,0.0454545,5,46354,11588.5,22290.5,1135,4,9.78672,0.0184649,0.494696
61035.2,13.0172,15.1849,15.1849,6.70695e-12,1.15491e-18,2.5408e-18,1,0.0833333,5,25284,12642,24330,1229,2,10.0164,0,0.49462
43083.6,14.6267,18.7625,18.7625,9.76472e-12,1.63848e-18,3.60466e-18,1,0.0588235,5,35819,8954.75,17185.5,962,4,8.85199,0.157687,0.493443
61035.2,13.0225,15.1912,15.1912,6.71251e-12,1.15634e-18,2.54395e-18,1,0.0833333,4,25284,12642,24280,1332,2,10.204,0,0.493597
61035.2,13.0182,14.7907,14.7907,6.44773e-12,1.15518e-18,2.5414e-18,1,0.0833333,4,25284,8428,16200,845.333,3,8.5305,0.431716,0.494446
29296.9,16.6349,22.7503,22.7503,1.3904e-11,2.41024e-18,5.30253e-18,1,0.04,2,52675,10535,20220.8,1140.4,5,9.39027,0.0974048,0.493184
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,3,8428,8428,16132,1004,1,9.03579,0,0.49183
52315.8,13.7067,15.9893,15.9893,7.43636e-12,1.34834e-18,2.96635e-18,1,0.0714286,5,29498,14749,28353,1501,2,10.8544,0,0.494038
43083.6,14.6258,18.5774,18.5774,9.62025e-12,1.63816e-18,3.60395e-18,1,0.0588235,5,35819,11939.7,22930.7,1258.67,3,9.96511,0.0169428,0.493592
66583.8,12.6498,14.7564,14.7564,6.33375e-12,1.05986e-18,2.3317e-18,1,0.0909091,3,23177,11588.5,22254,1219,2,9.79192,0,0.493695
29296.9,16.6211,23.7677,23.7677,1.48409e-11,2.40425e-18,5.28935e-18,1,0.04,7,52675,10535,20258.4,1011.6,5,9.33662,0,0.495299
66583.8,12.6476,14.5867,14.5867,6.2243e-12,1.05932e-18,2.3305e-18,1,0.0909091,2,23177,7725.67,14850,785.333,3,8.0785,0.371834,0.494116
122070,10.3358,10.3358,10.3358,3.35611e-12,5.78135e-19,1.2719e-18,1,0.166667,2,12642,12642,24294,1316,1,10.3358,0,0.493635
122070,10.3359,10.3359,10.3359,3.35621e-12,5.78159e-19,1.27195e-18,1,0.166667,3,12642,12642,24296,1316,1,10.3359,0,0.493597
122070,10.3398,10.7575,10.7575,3.5643e-12,5.78807e-19,1.27337e-18,1,0.166667,3,12642,6321,12110,719,2,7.71402,0.720402,0.492712
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,3,8428,8428,16132,1004,1,9.03579,0,0.49183
8824.36,24.7913,40.9882,40.9882,4.10475e-11,7.97804e-18,1.75517e-17,1,0.0120482,2,174881,10930.1,21041.9,1007.38,16,9.42353,0.121931,0.495711
43083.6,14.6141,18.463,18.463,9.52772e-12,1.63423e-18,3.5953e-18,1,0.0588235,3,35819,11939.7,23035.3,1058,3,10.1046,0.0353846,0.495559
17438.6,19.7492,27.7139,27.7139,2.0369e-11,4.03316e-18,8.87295e-18,1,0.0238095,3,88494,11061.8,21343.5,936,8,9.40263,0.203115,0.496499
104632,10.8859,11.8552,11.8552,4.23101e-12,6.75444e-19,1.48598e-18,1,0.142857,3,14749,7374.5,14132,842,2,8.02214,0.417829,0.492487
30517.6,16.4009,22.1474,22.1474,1.32607e-11,2.30994e-18,5.08187e-18,1,0.0416667,6,50568,12642,24305,1255,4,9.95459,0.0197254,0.494601
104632,10.8812,11.3341,11.3341,3.9543e-12,6.7457e-19,1.48405e-18,1,0.142857,3,14749,7374.5,14167,775,2,8.61679,0.712357,0.493542
45776.4,14.3148,17.9989,17.9989,9.07635e-12,1.53587e-18,3.37891e-18,1,0.0625,8,33712,8428,16276,688.5,4,8.50728,0.214312,0.496802
104632,10.8851,11.6728,11.6728,4.13359e-12,6.7529e-19,1.48564e-18,1,0.142857,4,14749,7374.5,14132,836,2,8.02116,0.517689,0.492684
19274.3,19.117,28.3739,28.3739,2.07605e-11,3.65812e-18,8.04787e-18,1,0.0263158,5,80066,13344.3,25650,1339,6,10.3348,0.00603171,0.494436
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,1,6321,6321,12062,828,1,8.21442,0,0.49038
122070,10.3405,10.7853,10.7853,3.57826e-12,5.78932e-19,1.27365e-18,1,0.166667,4,12642,6321,12112,722,2,7.71485,0.70325,0.49252
56340.1,13.3604,15.5853,15.5853,7.0653e-12,1.24869e-18,2.74713e-18,1,0.0769231,4,27391,13695.5,26439,1159,2,10.5419,0,0.49625
34877.2,15.6926,21.2302,21.2302,1.21738e-11,2.0234e-18,4.45147e-18,1,0.047619,3,44247,11061.8,21244,1162.5,4,9.36148,0.0149475,0.493685
61035.2,13.0269,15.566,15.566,6.96363e-12,1.1575e-18,2.54651e-18,1,0.0833333,5,25284,8428,16150,952.667,3,8.59056,0.235548,0.492789
34877.2,15.6822,20.2479,20.2479,1.13351e-11,2.01939e-18,4.44267e-18,1,0.047619,10,44247,11061.8,21286.5,1044.5,4,9.6595,0.139599,0.495354
40690.1,14.9044,18.8928,18.8928,9.95982e-12,1.73357e-18,3.81385e-18,1,0.0555556,5,37926,12642,24311.3,1278,3,10.2628,0.0239032,0.494034
8616.73,25.0009,41.3228,41.3228,4.17265e-11,8.18217e-18,1.80008e-17,1,0.0117647,4,179095,10535,20236,1068.12,17,9.42729,0.133675,0.494505
23626.5,17.8567,24.8082,24.8082,1.64038e-11,2.98128e-18,6.55881e-18,1,0.0322581,5,65317,10886.2,20943,1036.67,6,9.35951,0.134209,0.495284
34877.2,15.6799,20.0157,20.0157,1.11398e-11,2.01852e-18,4.44074e-18,1,0.047619,7,44247,14749,28406.7,1346.67,3,10.0505,0,0.495709
48828.1,14.0271,17.8352,17.8352,8.86241e-12,1.44512e-18,3.17926e-18,1,0.0666667,5,31605,10535,20223.3,1111.33,3,9.69679,0.0134422,0.493797
11813.3,22.5022,35.0469,35.0469,3.09198e-11,5.96589e-18,1.31249e-17,1,0.016129,13,130634,10886.2,20932,1068.67,12,9.55041,0.137932,0.494811
25255.9,17.4529,24.879,24.879,1.62867e-11,2.78357e-18,6.12385e-18,1,0.0344828,3,61103,12220.6,23580.4,1014,5,10.1581,0.00663372,0.496885
30517.6,16.3965,21.7075,21.7075,1.28659e-11,2.30809e-18,5.07781e-18,1,0.0416667,9,50568,8428,16226,791.333,6,8.77095,0.236046,0.49526
18780,19.277,28.7563,28.7563,2.12701e-11,3.75077e-18,8.25169e-18,1,0.025641,10,82173,11739,22581.1,1121.71,7,9.72974,0.0546925,0.495257
17033.1,19.9225,30.4183,30.4183,2.35247e-11,4.14028e-18,9.10862e-18,1,0.0232558,8,90601,11325.1,21748.5,1163.5,8,9.6066,0.0600908,0.494288
30517.6,16.3966,21.0271,21.0271,1.22658e-11,2.30813e-18,5.07789e-18,1,0.0416667,6,50568,12642,24326,1200,4,10.2633,0.158446,0.49526
17438.6,19.7661,30.3541,30.3541,2.33581e-11,4.04354e-18,8.89578e-18,1,0.0238095,5,88494,11061.8,21260.5,1115.25,8,9.67944,0.0509556,0.494363
15583.4,20.5147,31.5395,31.5395,2.52038e-11,4.5206e-18,9.94531e-18,1,0.0212766,4,99029,14147,27229.4,1341.43,7,10.344,0.00382592,0.495155
18780,19.2762,26.9045,26.9045,1.92485e-11,3.75029e-18,8.25063e-18,1,0.025641,6,82173,13695.5,26359.7,1288.33,6,10.3333,0.124821,0.495352
48828.1,14.0292,17.0206,17.0206,8.2628e-12,1.44577e-18,3.18069e-18,1,0.0666667,5,31605,10535,20230,1122,3,9.13992,0.179239,0.493396
122070,10.3359,10.3359,10.3359,3.35621e-12,5.78161e-19,1.27195e-18,1,0.166667,3,12642,12642,24294,1318,1,10.3359,0,0.493597
38548.5,15.1751,19.3525,19.3525,1.04189e-11,1.82975e-18,4.02546e-18,1,0.0526316,4,40033,13344.3,25656,1351.33,3,10.4778,0.00329482,0.4941
23626.5,17.8638,25.1349,25.1349,1.67322e-11,2.98484e-18,6.56664e-18,1,0.0322581,5,65317,9331,17928.3,949.714,7,8.74097,0.160093,0.494279
23626.5,17.8684,25.5142,25.5142,1.71145e-11,2.98714e-18,6.57171e-18,1,0.0322581,4,65317,10886.2,20905.7,1148,6,9.40205,0.0795186,0.493622
48828.1,14.0278,17.2508,17.2508,8.43063e-12,1.44533e-18,3.17972e-18,1,0.0666667,3,31605,10535,20233.3,1107.33,3,9.08739,0.130168,0.493658
9042.25,24.5972,39.069,39.069,3.80488e-11,7.7921e-18,1.71426e-17,1,0.0123457,16,170667,11377.8,21883.1,1100.93,15,9.59506,0.158229,0.495031
26157.9,17.2766,24.5943,24.5943,1.59269e-11,2.70006e-18,5.94014e-18,1,0.0357143,8,58996,9832.67,18858.7,1085.33,6,9.25443,0.0854704,0.493014
61035.2,13.0167,15.1843,15.1843,6.70645e-12,1.15478e-18,2.54051e-18,1,0.0833333,4,25284,12642,24313,1240,2,10.0162,0,0.494736
104632,10.874,10.989,10.989,3.77381e-12,6.73238e-19,1.48112e-18,1,0.142857,5,14749,7374.5,14217,676,2,8.00822,0.924138,0.495166
81380.2,11.8362,13.5303,13.5303,5.37922e-12,8.68233e-19,1.91011e-18,1,0.111111,2,18963,9481.5,18175,1070,2,9.38159,0.11872,0.492673
73242.2,12.2559,14.2969,14.2969,5.94548e-12,9.63917e-19,2.12062e-18,1,0.1,4,21070,10535,20200,1153,2,9.54487,0,0.493373
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,3,8428,8428,16132,1004,1,9.03579,0,0.49183
31844.4,16.1777,22.3219,22.3219,1.33262e-11,2.21693e-18,4.87725e-18,1,0.0434783,7,48461,9692.2,18584.8,1058.8,5,9.15838,0.0775285,0.493402
43083.6,14.6193,18.9434,18.9434,9.90378e-12,1.63597e-18,3.59913e-18,1,0.0588235,4,35819,8954.75,17202,897.5,4,8.94217,0.129694,0.494751
43083.6,14.6154,19.8885,19.8885,1.06526e-11,1.63467e-18,3.59627e-18,1,0.0588235,8,35819,8954.75,17241,835.5,4,8.68507,0,0.495381
10033.2,23.7595,39.3813,39.3813,3.78446e-11,7.02281e-18,1.54502e-17,1,0.0136986,16,153811,10986.5,21129.9,1065.29,14,9.51244,0.0917924,0.494996
8719.31,24.8979,40.2087,40.2087,3.99679e-11,8.0814e-18,1.77791e-17,1,0.0119048,11,176988,9832.67,18913.7,952.222,18,9.10588,0.170903,0.494952
38548.5,15.1769,19.3736,19.3736,1.04366e-11,1.83042e-18,4.02693e-18,1,0.0526316,6,40033,13344.3,25632,1391.33,3,10.3993,0,0.493808
56340.1,13.3744,16.8869,16.8869,7.97285e-12,1.25262e-18,2.75576e-18,1,0.0769231,5,27391,9130.33,17524,970.667,3,9.027,0.037394,0.493674
61035.2,13.0197,15.3761,15.3761,6.8347e-12,1.15559e-18,2.5423e-18,1,0.0833333,6,25284,8428,16190.7,864.667,3,8.53306,0.279842,0.494156
18310.5,19.4527,28.7561,28.7561,2.13666e-11,3.85425e-18,8.47935e-18,1,0.025,10,84280,10535,20226.8,1114,8,9.38338,0.112771,0.493657
33291.9,15.9335,20.3394,20.3394,1.1503e-11,2.11803e-18,4.65966e-18,1,0.0454545,5,46354,15451.3,29709.3,1546,3,11.0131,0,0.494358
26157.9,17.2674,23.1227,23.1227,1.45151e-11,2.69573e-18,5.93061e-18,1,0.0357143,5,58996,9832.67,18879.7,1009.33,6,9.23127,0.211279,0.494377
24414.1,17.6712,25.1249,25.1249,1.66318e-11,2.88933e-18,6.35653e-18,1,0.0333333,4,63210,10535,20224,1099,6,9.2999,0.0879065,0.494067
146484,9.72947,9.72947,9.72947,2.97392e-12,4.82245e-19,1.06094e-18,1,0.2,2,10535,10535,20212,1164,1,9.72947,0,0.492842
43083.6,14.6251,18.5167,18.5167,9.57288e-12,1.63792e-18,3.60341e-18,1,0.0588235,7,35819,8954.75,17186,950.5,4,8.99512,0.194527,0.493742
66583.8,12.6524,14.7593,14.7593,6.3363e-12,1.06051e-18,2.33311e-18,1,0.0909091,4,23177,11588.5,22237,1260,2,9.95756,0,0.493191
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,3,8428,8428,16132,1004,1,9.03579,0,0.49183
81380.2,11.816,13.3689,13.3689,5.27869e-12,8.63785e-19,1.90033e-18,1,0.111111,4,18963,9481.5,18283,795,2,9.01171,0.180437,0.496986
45776.4,14.3313,17.1805,17.1805,8.46929e-12,1.5412e-18,3.39065e-18,1,0.0625,4,33712,8428,16182.5,880.5,4,8.52144,0.356455,0.493934
122070,10.3406,10.8595,10.8595,3.61522e-12,5.78936e-19,1.27366e-18,1,0.166667,1,12642,6321,12109,725,2,7.71487,0.656739,0.49252
56340.1,13.3703,15.5968,15.5968,7.07576e-12,1.25147e-18,2.75323e-18,1,0.0769231,4,27391,13695.5,26319,1380,2,10.429,0,0.49444
61035.2,13.017,15.1847,15.1847,6.70679e-12,1.15487e-18,2.54071e-18,1,0.0833333,6,25284,12642,24306,1250,2,10.0165,0,0.494678
43083.6,14.6148,18.9397,18.9397,9.89935e-12,1.63448e-18,3.59586e-18,1,0.0588235,9,35819,8954.75,17252,821.5,4,8.63896,0.129404,0.495463
13563.4,21.4871,33.3835,33.3835,2.80891e-11,5.19438e-18,1.14276e-17,1,0.0185185,10,113778,12642,24324.7,1210.67,9,10.2386,0.0686172,0.495079
81380.2,11.834,13.8048,13.8048,5.54319e-12,8.67758e-19,1.90907e-18,1,0.111111,5,18963,9481.5,18184,1043,2,9.27255,0,0.493135
122070,10.34,10.7172,10.7172,3.54429e-12,5.78841e-19,1.27345e-18,1,0.166667,3,12642,6321,12121,710,2,7.71425,0.746375,0.492635
25255.9,17.4629,24.8453,24.8453,1.62583e-11,2.78835e-18,6.13437e-18,1,0.0344828,9,61103,10183.8,19603,951.667,6,9.20288,0.0865916,0.495451
122070,10.3399,10.7508,10.7508,3.56099e-12,5.78819e-19,1.2734e-18,1,0.166667,1,12642,6321,12119,711,2,7.7141,0.724711,0.492673
12628,22.0063,34.5642,34.5642,2.99477e-11,5.58006e-18,1.22761e-17,1,0.0172414,13,122206,12220.6,23506.6,1184.2,10,10.1613,0.0818513,0.494945
48828.1,14.0267,17.4414,17.4414,8.57034e-12,1.445e-18,3.179e-18,1,0.0666667,3,31605,10535,20241.3,1091.33,3,9.42515,0.0908305,0.493844
52315.8,13.7032,15.9852,15.9852,7.43255e-12,1.34731e-18,2.96407e-18,1,0.0714286,6,29498,14749,28394,1422,2,10.8762,0,0.494667
